n	"Ich würde mir etwas weniger Borniertheit bei Dir wünschen. Vielleicht lernt man in den Gender Studies Tag ein, Tag aus nur Foucault, Butler und Bhabha. Man bewegt sich in seinem kleinen Paralleluniversum, wird permanent nur mit der selben Ideologie in anderen Worten gefüttert und kann umso länger man studiert, umso weniger verstehen, warum es da draußen Menschen gibt, die unter Antirassismus nicht critical whiteness verstehen; ja sogar solche, die die Aufklärung verteidigen, auch gegen die Wünsche bestimmter ""Kulturgemeinschaften"" etc. Allein die Begriffe, die Du als Gegeben nimmst (""weißer Mann"", rassifiziert,...), auf denen Du Dein Denken und Deine Polemiken aufbaust, sind Ausdruck einer sehr speziellen Ideologie, dem Poststrukturalismus.
Ich würde mich freuen, wenn Du auch Verständnis für Menschen wie mich hättest, die Gesellschaftskritik nicht in Tradition von Nietzsche oder dem NS-Vordenker Heidegger betreiben wollen und aus diesem Grund nicht mit Deinen ideologischen Grundannahmen und deshalb auch nicht mit vielen Deiner Folgerungen übereinstimmen können."
n	"""Von vielen der Studenten weiß ich, dass sie praktizierende Muslime sind. Sie sagen das aber nicht öffentlich, das wäre in diesen türkischen Kreisen quasi gesellschaftlicher Selbstmord.""
Meine Erfahrung dazu:
""Von vielen der Studenten weiß ich, dass sie eigenständig denkende Frauen sind (ist wirklich so). Sie sagen das aber nicht öffentlich, das wäre in feministischen Kreisen quasi gesellschaftlicher Selbstmord.""
Ich finde es witzig, ausgerechnet hier so was zu lesen.
Denn wenn man feministischen Thesen zu widersprechen wagt, wird man ja schneller an die Wand gestellt als man ""Alice Schwarzer"" sagen kann.
""Alice Sch"
p	"Zitat Artikel: ""Die möglichen Gründe für diesen brutal gendernormativen und homophoben Quatsch müssen selbstverständlich hinter dem naiv-idiotischen „Ich-mag-sie-einfach-nicht“-Diskurs gesucht werden. Sie haben viel mit der irrationalen Angst um die eigene Männlichkeit zu tun, mit dem gesellschaftlich erzeugten Anpassungsterror, mit den Ekelgefühlen vor dem Freak in den Anderen und letztendlich in sich selbst.""
Rhetorische Purzelbäume mögen imposant sein, oft ist deren Aussagekraft aber gerade deswegen substanzlos.
Die Ablehnung von Tunten rührt selten aus inneren Ängsten um die eigene Männlichkeit. Vielemehr gehen diese Menschen meist schlicht ""auf die Nerven"". Mir selbst tun sie das. Weil bei vielen dahinter keine Authentizität steckt, die Übertreibung teils mansich und die emotionale Souveränität oft nicht gegeben ist.
Mich nervt an ihnen eine latente Ignoranz gegenüber Anderen, deren Befinden, Ansichten. Heterosexuelle Männer hätten noch nicht ihr wahres Inneres gefunden (was gern ""sowieso"" schwul ist, nur fehlt oft die Reife, das zu erkennen), hätten ihre Komplexe noch nicht bereinigt etc.
In den letzten 12 Jahren habe ich nur eine Tunte gefunden, die mich durch ihre ruhige, putzige, ahysterische und weise Art beeindruckte. Dummerweise habe ich den Typen nicht als Tunte ""erkannt"" ;-)
""Tuntige Freaks"" werden gern deshalb ausgegrenzt, weil sie sich durch ihren inneren Egoismus und die Tatsache, sich über die Bedürfnisse Anderer leichtfüßig hinweg zu setzen, zwischenmenschlich selbst ausboten. Sicherlich gibt es Menschen, deren konservatives Strickwerk im Hirn Furcht vorm Andersseienden hat, das ist aber nicht die Mehrheit und hat nicht die Kraft, die weit verbreitete Abneigung gegen ""Tuntiges"" zu erklären. Übertriebene Selbstdarstellung ignoriert per se das Andere. Da erfahren Tunten das selbe wie hetero-Selbstverliebte."
p	"Ach komm Xena. Verteilst du jetzt auch hier ungeprüfte Propaganda die mal wieder einen Krieg rechtfertigen soll. Du und dein angeblicher Pazifismus..hahaha. Läst dich benutzen und merkt es nicht einmal.
Du bist alt genug um dich an die Brutkastenstory 91 zu erinnern. Ich bin alt genug um mich an die Massenvernichtungswaffen zu erinnern.
Wir wissen doch wie es läuft.
Mal sehen wie lange es dauert bis dann aus den Rebellen Terroristen werden. Wer will Wetten annehmen?
Das du soo dumm bist hätte ich jetzt auch nicht gedacht.
Du bist eine imperialistische Prostituierte."
n	"""Dabei wäre es nötig bei denen anzusetzen, die die Probleme verursachen.""
Und das sind ja bestimmt wieder die Männer, nicht? Wer auch sonst? Das ist so ermüdend... die Männer sind ja IMMER die Schuldigen (zumindest die ""Problemverursacher"")...
Ja, und wenn man Frauen für ihre eigenen Probleme erstmal selbst verantwortlich macht, dann ist das sexistisch - aber wenn den Männern daran die Schuld gegeben wird, ist das dann ja nicht sexistisch...
""Wo bleibt der Workshop für Politiker “Was ist dominantes Redeverhalten und wie vermeide ich es?”""
Ähm. Männer sollen also lernen, die Klappe zu halten, weil Frauen die ihrige nicht aufbekommen. Richtig verstanden?
""Gerne in einem geschützten Raum, der nur für Männer offen ist.""
So was brauchen Männer in der Regel nicht. Geschützte Räume werden immer nur von Frauen für Frauen gefordert. Warum auch immer...
""Und es reicht eben einfach nicht, immer mal wieder ein paar Frauen zu motivieren – dass Frauen sich nicht beteiligen liegt an vielfältigen Gründen, aber angegangen wird es nur von Frauenseite aus, als ob mit den Frauen etwas nicht stimmt.""
Zunächst mal ist es die freie Entscheidung einer jeden Frau, ob sie sich beteiligt oder nicht. Ich persönlich respektiere freie Entscheidungen.
Dann erst muss man fragen, ob Frauen sich deshalb nicht beteiligen, weil sie irgendwie von irgendwem benachteiligt werden.
Sollte man da dann was finden, kann man dagegen einschreiten, sollte man aber nichts finden, dann ist es eben das Problem der Frauen selbst. Freie Entscheidung."
n	Ein Artikel kann interessant oder langweilig geschrieben, nützlich oder überflüssig sein, gute oder schlechte Argumente bringen - das vermeintliche Geschlecht der AutorIn spielt dabei selbstverständlich keine Rolle. Sich, bzw. die eigene Position aufgrund vermeintlichen Geschlechts auf- und die einer anderen abzuwerten ist nicht nur billig sondern schlicht schädlich für jedes emanzipatorische Anliegen. In diesem konkreten Fall ziehen die Überschrift und der letzte Absatz den Artikel von Xena so tief in den Keller, dass die Argumente im Mittelteil unterzugehen drohen. Die gebrachten Argumenten kann man sicher auch kritisieren, die sind aber im Gegensatz zur Reproduktion von Sexismus wert debattiert zu werden (zum Rest vielleicht später noch ein Kommentar).
n	"""Aber vielleicht werden Eure besten Witze später immer Männern zugeschrieben.""
Jupp. So ist das eben immer in unserem allgegenwärtigen Frauenhasser-Gewalt-Sexismus-Kackscheiße-Patriarchat. Sobald eine Frau wieder mal den Buchdruck, das Internet und die Demokratie (und auch alles andere) erfindet, dann kommt immer so ein böses Männlein mit seinem patriarchalen Schwanz daher und klaut die Idee ganz frech und gibt sie als die seine aus.
Läuft doch immer so, nichwahr?
Jaja, schon klar - Kritik oder gar Widerspruch sind nicht erlaubt hier... Kritiker sind ja samt und sonders Nazis, ganz egal, was sie vorbringen, nicht?
Macht ihr euch eigentlich auch mal Sorgen um euren IQ? So gelegentlich?
Können wir drüber reden? :)"
p	Wie gesagt: Der Typ ist exakt so, wie Du. Er regt sich über das normal-biologische und damit unabänderliche geschlechtsspezifische Verhalten auf, nämlich dass Frauen sich halt abwartend den besten Bewerber aussuchen. Und der arme Hansel sieht halt scheisse aus, ist dumm wie nen Sack Stroh und ist deshalb auf jeder Bewerberliste an letzter Stelle......exakt so, wie Du. Nun schreit er seinen Frust darüber schon fast süss heraus; Du hingegen entwickelst auf der Basis Deiner sexuellen Unattraktivität hingegen gleich nen ganze Hassideologie. Fragt sich jetzt nur noch, was pathologischer ist. Ich glaube, das ist ne rhetorische Frage, die man nicht mehr beantworten muss. Also: Sei lieb und wohlwollend mit dem armen unterfickten Hansel, denn er ist wie Du.
p	"Euer pseudo-intellektuelles Gesülze ist sowas von Panne.Ihr habt überhaupt keine Ahnung,welchen sinnbefreiten
Quark ihr von euch gebt.
Es gibt Frauen, es gibt Männer. In der Biologie hat jeder sien Aufgabe. Es gibt keine unterschiedlichen ""Weiblichkeiten"" und schon gar nicht unterschiedliche ""Männlichkeiten"".
Es gibt auch kein Patriarchat, das irgendwelche gläsernen Decken in Treppenhäuser einbaut. Es gibt Leute, die fähiger sind als andere, die mit etwas Glück am richtigen Ort zur richtigen Zeit die richtige Entscheidung getroffen haben, und solche, die weniger Klug sind oder weniger Glück hatten. Das aber Geschlechtsgenossen an der Pforte zu dieser Webseite die Eier abgeben und den Solana-Jüngerinnen den Speichel lecken, ist unfassbar. Ich wünsche euch- so Ihr je eine Frau soweit bekommt- Söhne, die durch diese menschenverachtende Genderideologie eines Kinderschänders so deformiert werden, das selbst Ihr begrenzten Kreaturen erkennt, welchen Fehler ihr gemacht habt! Kein klardenkender Mann kann Feminist sein, den nur die allergrößten Kälber wählen ihren Metzger selber.
Da habt Ihr jetzt was zum Aufregen, Ihr Hobbyrevoluzzer."
	
n	"jetzt mal ehrlich, wie viel Zeit muss man haben um sich über so etwas aufzuregen.
Wäre es nicht mein Hintern auf dem Plakat, hätte ich mich nicht eine Sekunde damit beschäftigt.
Das unsere Mütter früher auf die Straße gegangen sind für die Rechte der Frau - völlig verständlich.
Aber realisier lieber mal wie gut es dir heutzutage geht, und verwirkliche dich als erfolgreiche Frau doch lieber wo anders als in endlosen Diskussionen über meinen Hintern und seine Aussagekraft auf einem Astraplakat.
Meine Güte, ich weiß nicht ob du mit der Marke vertraut bist.. aber wenn du Hamburgerin bist müsstest du mit den etwas vom mainstreen abweichenden slogans aufgewachsen sein. Des weiteren bestand die Campagne aus 2 Motiven (oder ist euch das andere gar nicht aufgefallen), einem weiblichen und einem männlichen.
Ich finde im grunde ""Astra bleibt analog"" auch im Bezug auf euch sehr schön, denn hätten wir das web nicht, würden sich nicht so viele Menschen mit solch sinnlosen Diskussionen hier befassen.
Lebt doch einfach euer Leben, macht euren Job, und werdet was in der richten Welt.
(Und falls doch was anderes dahintersteckt, kann ich dir auch gerne Tips für deinen Hintern geben).
In diesem Sinne..
cheers..
ich hab mich sehr amüsiert."
n	"Hm. Natürlich geht es eigentlich niemanden, werwaswannwoundwieviel isst. Andererseits ist diese Form von sozialer Kontrolle, die da ausgeübt nicht ausschließlich schlecht. Vielleicht essen wir deswegen gemeinsam - damit Xena nicht verhungert und Xena nicht adipös wird.
Jedem das Seine - auch auf dem Teller. Klingt vernünftig. Andererseits essen sich manche Menschen tot, während andere verhungern. Das ist ziemlich widerlich. Obesität ist die wohl größte gesundheitliche Herausforderung, die es zur Zeit in entwickelten Ländern gibt (und verstärkt auch in ""boomenden"" Schwellenländern). Fett sein ist ein soziales Stigma. Mit Recht. ""Dummheit frisst"" heißt es aus gutem Grund.
Selbst die gruseligsten H&M-Models ändern nichts daran, dass fett sein scheiße ist. Und ist es nicht besser, wenn man von Freunden und Familie mit mehr oder wenigen subtilen Hinweisen aufs Laufband gebracht wird, als wenn man aussieht wie Beth Ditto?
Jo Fuertes-Knight hat einen lesenswerten Artikel über die Mager-Kurvig-Debatte geschrieben: http://www.sabotagetimes.com/life/skinny-curvy-obese-whatever/
und kommt zu dem einzig richtigen Schluss: Chic ist, was chic ist. Kate Moss Größe 32) ist heiß. Christina Hendricks (40 )auch"
n	"Solche Sprüche sind natürlich völlig überflüssig, aber das war es dann auch schon. Ich bin froh um unser Schönheitsideal, weil zu dick und zu dünn weder gut aussehen noch gesund leben. Wer sich etwas anderes einbildet gehört entweder zu den 5 Prozent, deren Ideal tatsächlich anders ist, oder - wesentlich wahrscheinlicher - betrügt sich selbst.
Jeder ist für seinen Körper verantwortlich und kann sein Gewicht wenigstens grob auf ein schönes und gesundes Maß ""anfressen"" oder ""abspecken"". Manche Krankheiten - auch psychische - bilden die Ausnahme. Wer also zu dick oder zu dünn ist, hat sich dafür entschieden, aus welchen Gründen auch immer. Wie bei jeder Entscheidung gegen die Norm braucht es anschließend Rückgrat, das ist nichts neues. Genauso gut könnten sich Punker oder Hopper darüber beschweren, dass die Gesellschaft sie belächelt.
Dick oder dünn sein ist nicht gleich zu stellen mit schwul oder lesbisch sein, weil es bei letzterem keine Entscheidungsfreiheit gibt. Deswegen muss das letztere ein gesellschaftliches Thema sein, während Dick und Dünn gesellschaftlich einfach mal egal sein könnte."
n	"Dieser Fall, so wie ich ihn den Medien entnommen habe, ist äußerst kompliziert. Andere Fälle sind einfacher. Ich rolle das jetzt nicht nochmal auf. Ich finde nur: es gibt schlimmere Übergriffe als Sex, bei dem das einzige nicht einvernehmliche ein nicht benutztes Kondom ist. Und diese schlimmeren Übergriffe relativiert man damit. Das stört mich.
Ich weiß, natürlich ist auch das ein Übergriff, und das subjektive Empfinden ist schlimm, und auch noch geringere Dinge können subjektiv schlimm sein. Und ich finde die Anzeige, wie ich oben schrieb, ja ok.
Wie ich aber schon sagte, habe ich ein Problem explizit mit dem Begriff ""rape culture"", weil er Sex und sexuelle Gewalt vermischt (indem man alles als strukturell ansieht und alle Fälle gleichsetzt - so kommt das zumindest bei mir an).
Wir haben sicherlich eine Kultur der männlichen Übergriffigkeit, aber wenn du alles das als ""rape"" bezeichnest, wirst du unkonkret und kannst nicht mehr genau beurteilen. Denn rape ist ein hartes Wort. Und du wirst beim Adressaten (Mann) auch nicht viel Awareness erreichen, wenn du ihn, den strukturell Übergriffigen, pauschal als Vergewaltiger bezeichnest.
Du solltest auch sehen, dass heterosexueller Sex sehr häufig ""übergriffig"" stattfindet, und zwar auch, weil es Rollenzuschreibungen gibt, die Frauen in die passive und Männer in die aktive Rolle stecken. Und nicht alle Frauen finden das uneingeschränkt schlecht, denn es entbindet sie davon, den Ton angeben zu müssen im Bett.
Es ist sehr schwer, diese Rollenzuschreibungen zu durchbrechen, für Männer und Frauen. Ich verstehe eure Wut, aber bitte versteht auch meine Position. Ich finde es wichtig, solche Rollenzuschreibungen zu überwinden. Das schaffen wir aber nur zusammen mit den Männern. Und wenn wir all diejenigen, die im Bett übergriffig sind (kein Kondom, mal eben den Schwanz wo rein, ...), als Vergewaltiger bezeichnen, gelingt das nicht."
	
n	"Ich finde den Arte-Beitrag und all die Texte drumherum ziemlich albern und überholt. Heute kann das jeder für sich selbst regeln.
Jede Frau ist heute selbst schuld, wenn sie sich einen Haushaltsphobiker anlacht und vielleicht noch den Standpunkt vertritt, sie könne das alles ohnehin viel besser (""ach ja, die Männer, die sind halt so""... aber nur, weil ihr sie so haben wollt). Und jeder Mann, der heute ein unzufriedenes Teilzeitheimchen an der Backe hat, ist auch selbst schuld - Mann merkt doch vor der ersten gemeinsamen Wohnung, ob eine Frau sich nicht selbst versorgen will/kann (Solche Damen lockt man auch an, wenn man glaubt, man müsse mit Status und Geld protzen). Insofern halte ich das alte Gejammer nicht für glaubwürdig. Manche Leute verdienen sich eben.
Ich bin Mitte zwanzig, in meiner Generation existieren solche Menschen seltener, aber dann vor allem in den bildungsferneren Bereichen (und da vor allem Frauen). Abgesehen davon, dass ich persönlich solche unselbständigen Männer in meinem Alter gar nicht kenne, prüft man sowas doch, bevor man in eine Beziehung geht. Ich habe da den Jackpot gewonnen - ein Mann, der alles kann, ein gesundes Verhältnis zu Frauen hat, gut erzogen ist, und der genauso viel Sinn für Gerechtigkeit besitzt wie ich. Und ich bin eben auch nicht mehr in einem Papa-zahlt-das-schon-Umfeld aufgewachsen, ganz im Gegenteil. Fazit: solche Probleme treten bei uns also gar nicht auf.
Man muss sich schon ein bisschen anstrengen in einer Beziehung, alles ""den Frauen"" oder ""den Männern"" anzulasten, ist nur eine Flucht vor den eigenen Möglichkeiten."
n	"""Wir wollen über unter­schiedliche Feminismen diskutieren, aber nicht darüber, ob Feminismus als solcher (noch) nötig ist.""
Kinders, man versteht doch, dass ihr ohne Feminismus hinten und vorne nicht auskommt. Er (eigentlich müsste es ja ""die Feminismusin"" heißen) erklärt euch die Welt, die ihr nicht versteht. Kleine Kinder kommen ohne ihre Mama ja auch nicht aus.
Früher seid ihr ohne Kerl nicht ausgekommen, nun muss der Feminismus eben Ersatz schaffen. Nur das kann er mangels geistiger Begabungen eben nicht.
Anstelle dessen könntet ihr ja Firmen gründen, Nobelpreise und Schachmeisterschaften gewinnen, die Menschheit weiter bringen... ihr könnt doch alles besser, macht doch bitte mal, bütte...
Macht ihr aber eben nicht, ihr streitet euch lieber intern rum, wer von euch jetzt die Allerdiskriminierteste ist.
Und an allem sind natürlich die Männer schuld.
Man sieht hier wieder, dass der IQ eben ungleich verteilt ist.
Das ist krank.
Gibt euch das zu Denken? Nein, natürlich nicht..."
n	"Zu meiner Zeit hatte man noch Anstand - nicht nur gegenüber Frauen, sondern überhaupt gegenüber anderen Menschen (ja, damals zählten sogar noch Männer zu dieser Spezies).
Dass man - wie der Autor der Fäkalbeschimpfung ""sexistische Kackscheiße"" - allein aufgrund von behaupteten Verfehlungen seine Mitmenschen so übel und ehrverletzend beschimpft, hätte es zu meiner Zeit nicht gegeben. Aber Respekt und Würde gelten heute ja nicht mehr als Basis der zwischenmenschlichen Kommunikation, sondern werden nur noch als verdünnte Zutat dümmlicher politisch-korrekter Normen eingesetzt - als Aufklärungs- und Menschlichkeits-Surrogat."
hs	"Du bist nackt an einen Baum gefesselt. Eine fette Qualle wird dich schlagen. Du rechnest damit, dass der dicke Mann dir das Geschlechtsteil in Fetzen peitscht. Jetzt gibt es keine Pause mehr für Steffie. Du schreist und brüllst und heulst verzweifelt, als das harte Leder zielsicher sein Ziel zwischen deinen Schenkeln trifft. Tatsächlich hört der Brutalo nach 10 Schlägen auf und betrachtet sein Werk. Steffis Scheide ist ein blutendes Stück Fleisch geworden, die wulstigen äußeren Schamlippen sind teilweise aufgerissen und einige Hautfetzen liegen zwischen den weit gespreizten Beinen der Gefolterten am Boden. Auch jetzt noch keuchst und wimmerst du, als der Unhold nach einem Taschentuch und einer Flasche Schnaps verlangt. Genüsslich tränkt er das Tuch mit Alkohol und drückt es auf deine blutenden Wunden. Mit aller Macht dringt der brennende Schmerz jetzt tief in in deine Fotze ein. Ein wahnsinniger Schrei kommt aus den Tiefen deiner alten Kehle, bevor du matt und ohnmächtig in
dich zusammenfällst. Die Fotze ist ein für allemal geschunden."
n	Xena, schmeiß Deine Pillen ein und laber kleinen Blech. 95 % aller Missbrauchs- und Vergewaltigungsvorwürfe sind erstunken und erlogen, sagt ein erfahrener Familienrichter. Dem Femifaschismus sei übrigens herzlich gedankt dafür, ist er doch direkt dafür verantwortlich, denn nur durch die jahrzehntelange Lügen-Propaganda Frau = Opfer, Mann = Täter ist so etwas überhaupt möglich. Ist wie damals bei der Hexenverfolgung. Auch da musste man nur mit dem Finger auf jemanden zeigen und schon gings hurtig vor Gericht. Das Zeichen, dass von diesem Prozess und Skandalurteil ausgeht, ist: Frauen, wenn ihr Bock auf Rache habt, bringt euch selbst Verletzungen bei, lügt, was das Zeug hält, fälscht Beweise und lauft zur Polizei und zeigt ihn an. Werdet ihr erwischt bei eurer Lügenanzeige, passiert euch nichts. Er folgt dann einfach ein Freispruch „aus Mangel an Beweisen“; ihr selber werdet nicht für eure Falschbeschuldigung zur Rechenschaft gezogen. Und wenn ihr euch nicht ganz so saudämlich anstellt, wie Kachelmanns Ex, dann gibt’s sogar nen Schuldigspruch. Also, nur Mut!
n	"Je länger ich drüber nachdenke - desto deutlicher zeichnet sich für mich gerade folgendes Bild ab: Ein grosser Teil des feministischen Diskurses beschätigt sich zu sehr mit der Bekämpfung von Auswirkungen als von Ursachen. (Siehe auch meinen ersten Beitrag oben).
Dasselbe gilt für viele andere Bereiche, wie Gleichstellung in der Arbeitswelt etc.
Der ""Haudrauf"" Feminismus verhält sich hier meiner Meinung nach oft zu sehr wie die klassische Pharmamedizin: Auswirkungen bekämpfen, statt die Ursachen anzugehen.
Ich denke, hier könnte man wesentlich erfolgreicher sein, wenn man die Debatte über die Ursachen erstmal überhaupt in die Köpfe lässt. Und im nächsten Schritt überlegt, wie man die (motivationspsychologischen) Gründe für den Status Quo beseitigen kann. Zurück zum Thema: Ein exemplarisches sexuelles Gewaltverbrechen: Warum handelt der Mann so? Welche Rolle spielt die Zusammenwirkung von affektualem horomongesteuertem Verhalten (was bei jedem Menschen - Mann oder Frau - instinktiv veranlagt ist) und rationalen Einflussfaktoren (z.B. gelernten Rollenbilder)? Anders ausgedrückt: Tatsächliche menschliche Handlungen sind immer ein multikausales Zusammenspiel verschiedener Faktoren. Was läuft schief, wenn Mann seine sexuelle Agression nicht beherschen kann? Welcher Faktor gibt den Ausschlag für kapitale Verbrechen wie eine Vergewaltigung? In welchen Bewusstseinsstatus waren die Täter hierbei? Was im Marketing bis ins letzte erforscht zu sein scheint (Kaufverhalten, Belohnungssysteme, Manipulationsmechanismen) scheint mir in der kriminellen Verhaltensforschung immer noch ein Tabu zu sein. Ich kann mich irren, und es gibt diese Grundlagenforschung - wenn das so ist, ist sie nicht präsent genug und der nächste Schritt fehlt: Drehen an den wesentlichen Schrauben, um eine langfristige Verhaltensänderung auf breiter Ebene herbeizuführen."
n	"Ich frage mich nur, wie man bei Beibehaltung der Unschuldsvermutung (die ich generell für wichtig und richtig halte), negative Begleiterscheinungen (z.B. die hier genannte ""Rape Culture"") vermeiden kann.
Es wäre doch auch aus juristischer Sicht bedenklich, wenn man die Unschuldsvermutung deswegen einschränken würde, da man dann mit Falschbeschuldigungen (in allen Rechtsfällen, nicht nur bei Sexualdelikten) eine sehr starke Rechtsunsicherheit bewirken könnte.
Ich habe in diesem Fall den Eindruck, dass es eine Art unbewusste Kooperation zwischen Justiz und Medien gegeben hat. Die Justiz kommt zu einem Freispruch aufgrund der Unschuldsvermutung und krazt damit nicht an ihrem Selbstverständnis von Rechtsstaatlichkeit, während die schnelle und omnipräsente mediale Berichterstattung der Medien einen öffentlichen Druck auf Kahn aufgebaut hat, der immerhin dazu führte, dass er zurücktrat. Man kann das auch als eine mediale (Vor-)Verurteilung auffassen, oder?"
n	"@Xena
> Dass Kachelmann alles abstreitet, ist ja klar: So haben es die Täter schon immer getan.
Ja, so haben es Unschuldige auch schon immer getan.
In diesem Prozeß ging es darum, herauszufinden, wer Opfer und wer Täter ist. Und wenn er unschuldig ist? Dann vertausche bitte die Opfer- und Täterrolle.
Soll dann das Opferwort immer noch mehr Gewicht haben? Oder sollte es so sein, daß das Wort der Frauen immer mehr Gewicht hat?"
n	"Die hier vertretene Sicht bedeutet doch im Klartext: Ein Mann ist schuldig, wenn er von einer Frau beschuldigt ist. Weil er ein Mann in einer Gesellschaft ist, die so ist, wie sie ist.
Der einzelne Beklagte hat aber aus guten Gründen das Recht darauf als einzelner Beklagter gesehen und verurteilt zu werden und nicht für die angebllichen Vergehen der Gesellschaft als solcher. Sippenhaft? Nein Danke.
Die gesellschaftlichen Verhältnisse sind schlimm, es gibt viele Misstände, aber einen einzelnen Mann dafür haftbar machen? Nein, die gesellschaftlichen Probleme müssen in der Gesellschaft gelöst werden. Im Bereich des Rechts- und Gerichtswesens anzufangen heisst das Pferd von hinten aufzäumen. Die Veränderungen müssen im Vorfeld stattfinden, dann entällt nämlich der behauptete Kontext, in dem angeblich dieses Urteil gefällt wurde.
Und es ist übrigens nicht erforderlich die Unschuld lückenlos nachzuweisen, sondern ausschließlich die Schuld. Wer das umdreht, landet vielleicht irgendwann wieder bei Hexenprozessen, um mal ein feminines Beispiel zu wählen. Ich beschuldige Dich, so und nun sieh zu, wie Du Deine Unschuld beweisst? Kein Problem, machen wir die Hexenprobe ... schwimmst Du oben, bist Du eine Hexe und wirst verbrannt, gehst Du unter und ertrinkst. Ärgerlich, aber Du kommst in den Himmel, Du warst ja keine Hexe.
Für Dich persönlich ziemlich dumm gelaufen.
Warum immer von einem Extrem (Männer vergewaltigen Frauen) unbedingt ins andere Extrem (Frauen lügen nie) verfallen?
Zur Vorrednerin #1: Klar Kachelmann muss ja lügen, weil Täter immer lügen. Durchdenkt doch bitte mal, wohin diese Zirkelschlüsse führen. Und warum sollte sich Kachelmann unschuldig hinter Gitter stecken lassen, damit sich echte Opfer sexueller Gewalt trauen, ihre Peiniger anzuzeigen? Was sind das für hanebüchene Argumentationen?
Glücklicherweise folgen die meisten modernen aufgeklärten und emanzipierten Frauen, die ich kenne, nicht diesem Wahnsinn."
n	Ich sehe schon, Interpretationskämpfe sind hier täglich Brot. Man macht sich natürlich immer angreifbar, wenn man Assoziationen in eine Interpretation hineinbringt, die über den eigentlichen Inhalt hinausreichen. Die Kritik beim Bildinhalt anzusetzen finde ich aber albern. Man muss davon ausgehen, dass Magazinbilder nach bestimmten ästhetischen Kriterien erstellt werden. Da ist mit Sicherheit nichts zufällig. Die Komposition des Bildes macht es eindeutig, dass die dunkelhäutigen Frauen die Kulisse für das Model bilden. Die Stimmung zwischen diesen beiden Bildebenen ist so asynchron, dass es mich auch nicht wundern würde, wenn sie mit Bildbearbeitung zusammengefügt worden wären. Zumal ich mich frage, ob mit Blick auf die vorderste beinahe verschwindende Frau, die Perspektive eigentlich hinhaut. Aber selbst wenn es das nicht der Fall ist, die Inszenierung ist schon ziemlich deutlich.
n	"Das Hauptproblem, das ich sehe, besteht darin, dass ""Vergewaltigung"" hier anhand eines Falles ( so er sich denn bewahrheitet ) diskutiert wird, der leider absolut atypisch ist - der typische Vergewaltiger ist nämlich gerade nicht ein mächtiger Mann; die haben es in der Regel gar nicht nötig, zu vergewaltigen, und ihre Sinne auch soweit beisammen, nicht so einen Scheiss zu begehen, der sie ihre Macht kosten kann, die ihnen in der Regel wichtiger sein dürfte als ein schlechter Fick. Weswegen ich übrigens auch sehr skeptisch bin, ob sich die Vorwürfe gegen Strauss-Kahn bewahrheiten werden.
Der typische Vergewaltiger ist völlig macht- und einflusslos, Aussenseiter und jung - also der Mann, der bei keiner Frau landet.
Leider riecht die Diskussion anhand eines völlig atypischen Falles, der aber als typisch dargestellt wird, mal wieder sehr nach feministischer Vereinnahmung des Themas im Sinne der feministischen Systemkritik - wozu es aber leider eben einfach nicht taugt.
Als Feministin müßte ich eigentlich sagen, hey, Vergewaltigung ist doch gar nicht sooo schlimm wie etwa Querschnittslähmung, Knöchel gebrochen etc., die alten Zuschreibungen a la ""Frau muss Jungfrau sein"" etc. sind Stuss und interessieren heute niemanden mehr - also ordnen wir Vergewaltigung mal als minderschwere Nötigung ein oder so."
n	"DFB-Kerllesben versagen bei Heim-WM-Hype: Wie üblich, wenn mehrere Frauen zusammenarbeiten müssen stehen Intrigen, Stutenbeißen und Zickenterror leider immer im Vordergrund. Kann man in jeder Firma beobachten, warum solls im Frauenfußball anders sein. Ältere sind auf jüngere neidisch, optisch besser aussehende werden von den weniger beglückten gemobbt und die, die sich einen erfolgreicheren Mann angeln können werden durch ""Hochschlaf""-Intrigen diffamiert. Vor allem läuft das unter Frauen immer ""hintenrum"" und verlogen. Unter Männern gibts keinen Zickenterror, da wird der Leithammel durch ein offenes Gefecht geklärt und dann ist gut."
