n	Immer sehr lustig, wenn #Pegida als #Fremdenfeindlich dargestellt wird ! Für alle #Linken Steinewerfer: Pegida ist gegen die #Islamisierung!
n	#Asylanten wollen die #EU fluten.Und ich bin sicher alle #Flüchtlinge auf der Welt machen sich Stück für Stück auf den Weg! 60Mio.#afd #cdu
p	also die #fasnacht in diesem #jahr geht in die geschichtsbücher ein - soviele #Rapefugees wie noch nie :( gehören alle kastriert
p	Wer mit dem Begriff #rapefugees Hetze gleichsetzt,will einfach nur Realität verdrängen oder bewusst totschweigen! #SolidaritätmitKolja
n	#Clausnitz erinnert immer mehr an #Handgranate u #Lageso-Toten.#Asylanten provozieren,niemand kommt zu Schaden, #besorgteGutmenschen heulen
n	Wer #SPD und #Grüne wählt, bekommt #Islam und #Scharia in Deutschland und #islamisten tolerieren keine Minderheiten  Daher #AfD
n	liebe Frau #Merkel, die Aufforderung #Asylanten unbegrenzt aufnehmen zu wollen wird sich im laufe der Zeit rächen......nee nicht mit mir
n	War grade wieder ein hart verdienten Kaffee an ner Tankstelle trinken da kamen gut gebaute #Asylanten rein und kauften Bier und Zigaretten
p	****W I D E R S T A N D  G E G E N   I S L A M I S I E R U N G**** #Bautzen #Clausnitz #rapefugees #cologne #koelnhbf #Germany #NOISLAM #SOS
n	Was würden #Gutmenschen sagen, wenn Christen/Europäer massenweise nach Arabien einwandern würden? #Islamisierung
n	#koelnhbf gab es Opferbashing #Clausnitz gibt es Mitleid und #clausnitz2002 + schöne Wohnungen für #asylanten. Das ist #deutschland
n	EU-Kommission wertet die #Asylanten-#Obergrenzen Österreichs als illegal. #SPÖ-#ÖVP-Bundesregierung ignoriert EU-Recht.  #Amtsmißbrauch?
n	Dt. #Bevölkerung arbeitet für die musl.Migr.,damit dt. #wirtschaft Druck auf Reallöhne aufrechterhalten kann.#islamisierung wird akzeptiert!
n	Bin gester 2 #Asylanten begegnet beide voll bis oben hin,kamen aus #Afghanistan saufen scheinbar täglich gegen die Langeweile #Fluechtlinge
n	Und ich garantiere man kann auf Dauer keine #Wohnortpflicht für #Asylanten in Deutschland vorschreiben.Völliger Unsinn und nur Kosmetik.#afd
p	Tränengas gegen Flüchtlinge  Ob man es in #imzentrum oder hier benutzt dank #Rapefugees - da gibt's keinen Unterschied - benehmen sich nicht
n	In Deutschland kostet die Betreuung eines unbegleiteten minderjährigen #Asylanten je nach Bundesland zwischen 40- 60.000€ im Jahr #ltwbw16
n	Die 1.000.000 Einheimischen, die in Österreich an der Armutsgrenze leben, dürfen nicht durch die Integration der #Asylanten geopfert werden.
n	Die Tussi war voll naiv. Nimmt südländische Männer im Auto über die Grenze, wundert sich dann das es illegale #Asylanten sind. #Domian
n	#cdu will Mindestlohn für #asylanten aussetzen. dann nehmen asylanten deutschen Arbeit weg weil sie billig sind! #afd wählen. #merkelmussweg
n	"#Asylanten #Sonntagsstammtisch #Stückl: """"Wir müssen das schaffen"""". Frage: Was und warum ist zu schaffen?! Islamisierung der #BRD, oder was?!"
p	Ahaa, jetzt auf einmal sind #Flüchtlinge DOCH ein potentielles #Risiko für die #Wirtschaft (neben dem #Brexit) #eudssr #brddr #rapefugees
n	#Merkel hat keinen Plan B sagt sie bei #annewill. Vielleicht wäre Plan B endlich mal Realpolitik in Fragen #Asylanten #Flüchtlinge zu machen
n	EU #Grüne wollen Europa mit #asylanten fluten und steuerzahler ausbluten lassen. Diese Partei gehört verboten!
n	"Kein Fußball den Faschisten"""" aber auch keine #Regierung für Idioten.Kritiker einer #islamisierung als Nazis diffamieren,ist Linksfaschismus"
n	Anstatt man Milliarden gegen die #Armut in #Deutschland einsetzt ,steckt man lieber den #Asylanten und d.Türkei das Geld in den Arsch!?
n	Schuldige an dem „Flüchtlingsdrama“ konnte endlich identifiziert werden, die Russen sind Schuld, sagt Merkel! #Asylanten #Merkel #BRD
n	#Flüchtlinge #Asylanten #Stop #Köln #Vergewaltigungen #Aufschrei #Kriminalität #CDU #SPD #Merkel weg #Wahl #AfD #Grenzen zu #Lügenpresse
n	Asylpaket 2..Alles Pseudo Vorschläge um die kommenden Wahlen zu beeinflussen..#Merkel mehr Schein als sein!!! #asylanten
n	#SternTV 24.02.16 soeben sofort weggezappt! Lügensendung hoch 10! #Sachsen wissen was sie tun! #refugeesnotwelcome
n	Es gibt keine Alternative zur #AfD. Die #AfD ist die einzige Alternative! #Fluechtlinge #koelnhbf #Islamisierung
n	Die #Industrie hofft ja immer noch auf den #Facharbeiter unter den #Refugees. Ja, die Hoffnung stirbt zuletzt. #refugeesNOTwelcome
p	#annewill Ja Kriminalität von #rapefugees wird natürlich mit einem Satz behandelt. Thema erledigt.Kriminalität ist ja auch nur explodiert!
p	Altparteien kommt Sturm an #Rosenmontag wie gerufen. Lässt sich gut als Vorwand verkaufen, da es sonst weitere  #Rapefugees Fälle gäbe. #AfD
p	Eine alte Schachtel zeigt freundliches Gesicht,damit Horden von #Rapefugees ihre hässlichen Gesichter -oder andere Körperteile- zeigen.#Kiel
n	"Die Geschichte wird Merkel recht geben"""" - falsch - Die Geschichte wird über Merkel richten! #abferkeln #refugeesnotwelcome"
p	Die Täter des #Kieler-Mobs haben die bisherige Höchststrafe bekommen: #Hausverbot! #Kiel #Rapefugees #Flüchtlinge
n	#dasduell. #göring-eckardt will 1 Mio neue #asylanten. #kauder auch. schwarz grün im vormarsch. prost mahlzeit. #afd wirkt
p	#Sexuallkunde für #Flüchtlinge und #Migranten ... #Mama #Merkel bringt #Asylanten das ficken bei ... #Vergewaltigungen funktionieren bereits
hs	"Zwei Dutzend Männer"""" eine übliche Anzahl für muslimische rape gangs über ungläubige Schlampen herzufallen.#rapejihad #rotherham #rapefugees"
n	Vorhin hat jemand gefragt, wie es mit der #Islamisierung Deutschlands wohl noch weitergeht?  Na, #Erdogan wird auch noch #Bundeskanzler.
n	schweizer firmenchefin verlangt das man #asylanten einstellt.   klar auf 1 schweizer mit 4000 CHF lohn kann man 4 asylanten für 1k anstellen
n	#Merkel lässt sich heute wieder von #annewill i.d. #ard präsentieren. Unwidersprochen darf sie ihre verfehlte #Asylanten-Poltik verbreiten.
n	Also ich finde, Europa ist sich einig wie noch nie:  #refugeesnotwelcome, eine tanzt dabei aus der Reihe und merkelt sich gerade ab.
n	#dieanstalt #flüchtlinge und #Asylanten benötigen Schwimmpass bei Grenzübertritt ... Rückführung übers #Mittelmeer geplant muhaaaa
n	Die Regierung hat nichts im Griff. Das gibt hoffentlich ein Denkzettel bei den nächsten Wahlen! #refugees #refugeesNOTwelcome #abmerkeln
n	Das gerechte in #Deutschland ist ja, dass nicht nur #Juden, sondern auch #Christen verfolgt werden. #WirSchaffenDas #Merkel #Islamisierung
p	#radikaler #Imam in #Dänemark ruft z #Steinigung v #Frauen auf -was wäre,riefen wir auf,alle #Imame in #Europa nach #Scharia zu #steinigen?
p	Wo ist das Problem? Für Moslems ist es doch schon legal... #MakeRapeLegal #rapefugees
n	Simone #Peter hat seit 7 Monaten und weit über 1 Mio. #Asylanten, noch keinerlei Konzept, wie der Zuzug begrenzt werden kann. #BerlinDirekt
p	Bin gespannt auf #onebillionrising. Hoffentlich hat den #rapefugees keiner gesteckt, daß es dort ordentlich Grabschmaterial gibt.
n	#kipping ist so dumm! wenn #asylanten Wohnungen kriegen + verpflegung all incl + taschengeld + krankenkarte für umme, kommen immer mehr!
p	Zukünft. #CDU Wähler aus #MEA marodieren auf Merkels Wunsch mordend u vergewaltigend durchs Land aber eine #Islamisierung findet nicht statt
